Step,./few_shot_ms2_allin1_extract/pickplace12345/2 - rollout/success_rate,Value,./few_shot_ms2_allin1_extract/pickplace23451/2 - rollout/success_rate
3230400.0,0.17399999960263568,0.2865305961583469,0.0
3231200.0,0.17399999960263568,0.28102039743889795,0.0
3232000.0,0.19200000079472865,0.2920407948777959,0.0
3232800.0,0.17399999960263568,0.2865305961583469,0.0
3233600.0,0.19800001311302218,0.275510198719449,0.0
3234400.0,0.2040000075499219,0.275510198719449,0.0
3235200.0,0.2220000087420148,0.26999999999999996,0.0
3236000.0,0.2220000087420148,0.24795917227882905,0.0
3236800.0,0.2220000087420148,0.2589795861394145,0.0
3237600.0,0.2519999988079071,0.28102039743889795,0.0
3238400.0,0.2580000111262007,0.275510198719449,0.011368420941182414
3239200.0,0.2460000043710074,0.26999999999999996,0.011368420941182414
3240000.0,0.24000000993410775,0.2865305961583469,0.011368420941182414
3240800.0,0.24000000993410775,0.2865305961583469,0.011368420941182414
3241600.0,0.2460000043710074,0.3030612251600689,0.011368420941182414
3242400.0,0.2580000111262007,0.3030612251600689,0.011368420941182414
3243200.0,0.2760000123182936,0.3140816225989668,0.011368420941182414
3244000.0,0.28200000675519327,0.3195918213184158,0.011368420941182414
3244800.0,0.2519999988079071,0.30857142387951786,0.011368420941182414
3245600.0,0.24000000993410775,0.3306122516006888,0.011368420941182414
3246400.0,0.2519999988079071,0.35265304647848467,0.011368420941182414
3247200.0,0.2640000055631003,0.33612245032013777,0.011368420941182414
3248000.0,0.28200000675519327,0.35265304647848467,0.005684210470591178
3248800.0,0.2940000135103865,0.3636734767607577,0.0
3249600.0,0.3060000023841859,0.3746938741996556,0.0
3250400.0,0.31199999682108553,0.35816324519793363,0.0
3251200.0,0.3179999912579852,0.35816324519793363,0.0
3252000.0,0.3179999912579852,0.3471428477590357,0.0
3252800.0,0.3179999912579852,0.35816324519793363,0.0
3253600.0,0.31199999682108553,0.36918367548020664,0.0
3254400.0,0.3420000047683717,0.3746938741996556,0.0
3255200.0,0.3720000127156579,0.3636734767607577,0.0
3256000.0,0.3840000015894573,0.3746938741996556,0.0
3256800.0,0.3840000015894573,0.39122447035800256,0.0
3257600.0,0.3840000015894573,0.38571427163855354,0.0
3258400.0,0.38999999602635693,0.39673470192082655,0.005684210470591178
3259200.0,0.38999999602635693,0.39122447035800256,0.005684210470591178
3260000.0,0.3840000015894573,0.4022449006402755,0.005684210470591178
3260800.0,0.3840000015894573,0.4077550993597245,0.005684210470591178
3261600.0,0.38999999602635693,0.4297958942375204,0.011368420941182414
3262400.0,0.3780000071525576,0.4353061258003444,0.011368420941182414
3263200.0,0.3600000238418586,0.42428569551807144,0.011368420941182414
3264000.0,0.3720000127156579,0.41877549679862247,0.011368420941182414
3264800.0,0.3420000047683717,0.42428569551807144,0.011368420941182414
3265600.0,0.3240000214576727,0.42428569551807144,0.022736841882364883
3266400.0,0.3300000158945724,0.41877549679862247,0.022736841882364883
3267200.0,0.3240000214576727,0.4297958942375204,0.022736841882364883
3268000.0,0.31199999682108553,0.4077550993597245,0.022736841882364883
3268800.0,0.2880000011920929,0.39673470192082655,0.01705263141177365
3269600.0,0.28200000675519327,0.4022449006402755,0.01705263141177365
3270400.0,0.2940000135103865,0.4077550993597245,0.022736841882364883
3271200.0,0.28200000675519327,0.4022449006402755,0.028421053411722817
3272000.0,0.2760000123182936,0.39673470192082655,0.028421053411722817
3272800.0,0.27,0.39122447035800256,0.0341052628235473
3273600.0,0.2640000055631003,0.38571427163855354,0.03978947435290529
3274400.0,0.24000000993410775,0.39122447035800256,0.045473683764729766
3275200.0,0.2640000055631003,0.39673470192082655,0.03978947435290529
3276000.0,0.2640000055631003,0.4022449006402755,0.03978947435290529
3276800.0,0.27,0.3802040729191046,0.03978947435290529
3277600.0,0.2640000055631003,0.3746938741996556,0.03978947435290529
3278400.0,0.2640000055631003,0.3802040729191046,0.03978947435290529
3279200.0,0.28200000675519327,0.39122447035800256,0.03978947435290529
3280000.0,0.28200000675519327,0.3802040729191046,0.03978947435290529
3280800.0,0.2760000123182936,0.3636734767607577,0.03978947435290529
3281600.0,0.28200000675519327,0.3636734767607577,0.028421053411722817
3282400.0,0.28200000675519327,0.36918367548020664,0.03978947435290529
3283200.0,0.2760000123182936,0.38571427163855354,0.045473683764729766
3284000.0,0.28200000675519327,0.3802040729191046,0.0341052628235473
3284800.0,0.28200000675519327,0.36918367548020664,0.03978947435290529
3285600.0,0.28200000675519327,0.3802040729191046,0.03978947435290529
3286400.0,0.2640000055631003,0.4022449006402755,0.0341052628235473
3287200.0,0.2519999988079071,0.41326529807917345,0.03978947435290529
3288000.0,0.2580000111262007,0.4077550993597245,0.045473683764729766
3288800.0,0.2460000043710074,0.39122447035800256,0.045473683764729766
3289600.0,0.2519999988079071,0.38571427163855354,0.07389473505891918
3290400.0,0.27,0.4022449006402755,0.07389473505891918
3291200.0,0.27,0.41877549679862247,0.07957894870581057
3292000.0,0.2580000111262007,0.42428569551807144,0.07389473505891918
3292800.0,0.2519999988079071,0.42428569551807144,0.06252631623527016
3293600.0,0.2580000111262007,0.42428569551807144,0.06821052564709465
3294400.0,0.23399999761581414,0.42428569551807144,0.07389473505891918
3295200.0,0.2280000031789145,0.42428569551807144,0.07957894870581057
3296000.0,0.23399999761581414,0.4022449006402755,0.08526316235270197
3296800.0,0.23399999761581414,0.39122447035800256,0.08526316235270197
3297600.0,0.24000000993410775,0.39122447035800256,0.07957894870581057
3298400.0,0.2460000043710074,0.39673470192082655,0.09663158117635098
3299200.0,0.23399999761581414,0.39673470192082655,0.09663158117635098
3300000.0,0.21000000198682156,0.3802040729191046,0.08526316235270197
3300800.0,0.21000000198682156,0.35816324519793363,0.08526316235270197
3301600.0,0.23399999761581414,0.3471428477590357,0.08526316235270197
3302400.0,0.2460000043710074,0.35265304647848467,0.08526316235270197
3303200.0,0.2460000043710074,0.35265304647848467,0.08526316235270197
3304000.0,0.2519999988079071,0.35816324519793363,0.07957894870581057
3304800.0,0.2760000123182936,0.33612245032013777,0.07389473505891918
3305600.0,0.27,0.32510202003786476,0.06252631623527016
3306400.0,0.27,0.34163264903958673,0.0568421068234457
3307200.0,0.28200000675519327,0.34163264903958673,0.06821052564709465
3308000.0,0.27,0.34163264903958673,0.06252631623527016
3308800.0,0.2760000123182936,0.35816324519793363,0.06821052564709465
3309600.0,0.2760000123182936,0.3746938741996556,0.05115789741162116
3310400.0,0.31199999682108553,0.38571427163855354,0.06252631623527016
3311200.0,0.3179999912579852,0.4022449006402755,0.06821052564709465
3312000.0,0.31199999682108553,0.39673470192082655,0.06821052564709465
3312800.0,0.3060000023841859,0.38571427163855354,0.06821052564709465
3313600.0,0.3060000023841859,0.3746938741996556,0.08526316235270197
3314400.0,0.3240000214576727,0.38571427163855354,0.09094736752945959
3315200.0,0.3240000214576727,0.4022449006402755,0.09094736752945959
3316000.0,0.3300000158945724,0.41326529807917345,0.09663158117635098
3316800.0,0.3300000158945724,0.41877549679862247,0.09663158117635098
3317600.0,0.3360000103314721,0.4297958942375204,0.09663158117635098
3318400.0,0.3360000103314721,0.4353061258003444,0.08526316235270197
3319200.0,0.3539999936421711,0.4297958942375204,0.09094736752945959
3320000.0,0.3240000214576727,0.42428569551807144,0.09094736752945959
3320800.0,0.3179999912579852,0.42428569551807144,0.09094736752945959
3321600.0,0.31199999682108553,0.4297958942375204,0.09663158117635098
3322400.0,0.2940000135103865,0.45183672195869135,0.1136842136468914
3323200.0,0.3060000023841859,0.4573469206781403,0.10231579482324238
3324000.0,0.3179999912579852,0.4683673509604133,0.108
3324800.0,0.3060000023841859,0.4628571193975893,0.108
3325600.0,0.3060000023841859,0.4628571193975893,0.108
3326400.0,0.3000000079472862,0.4573469206781403,0.108
3327200.0,0.3060000023841859,0.4573469206781403,0.1136842136468914
3328000.0,0.3000000079472862,0.4408163245197934,0.1250526324705404
3328800.0,0.3000000079472862,0.4297958942375204,0.14778947011783836
3329600.0,0.3060000023841859,0.4408163245197934,0.170526324705404
3330400.0,0.31199999682108553,0.42428569551807144,0.18189473505891918
3331200.0,0.3240000214576727,0.41877549679862247,0.18189473505891918
3332000.0,0.3479999992052714,0.41877549679862247,0.18757895717594442
3332800.0,0.3179999912579852,0.4077550993597245,0.17621052988216163
3333600.0,0.3179999912579852,0.41326529807917345,0.19326316235270202
3334400.0,0.31199999682108553,0.41326529807917345,0.18189473505891918
3335200.0,0.2940000135103865,0.4077550993597245,0.19326316235270202
3336000.0,0.3000000079472862,0.41326529807917345,0.21031579482324242
3336800.0,0.28200000675519327,0.41326529807917345,0.23873683764729794
3337600.0,0.3060000023841859,0.42428569551807144,0.2614736922348636
3338400.0,0.2940000135103865,0.42428569551807144,0.2501052649410808
3339200.0,0.3000000079472862,0.41877549679862247,0.25578947011783837
3340000.0,0.2940000135103865,0.4297958942375204,0.2671578974116212
3340800.0,0.28200000675519327,0.4408163245197934,0.2671578974116212
3341600.0,0.27,0.4408163245197934,0.278526324705404
3342400.0,0.2760000123182936,0.4573469206781403,0.30694738446972725
3343200.0,0.2760000123182936,0.45183672195869135,0.32968420517675756
3344000.0,0.2760000123182936,0.4573469206781403,0.3581052649410808
3344800.0,0.27,0.4628571193975893,0.38084211952864644
3345600.0,0.2880000011920929,0.4683673509604133,0.36947367529459596
3346400.0,0.31199999682108553,0.4683673509604133,0.36378947011783835
3347200.0,0.3000000079472862,0.4738775496798623,0.35242105976432325
3348000.0,0.3000000079472862,0.4738775496798623,0.38084211952864644
3348800.0,0.2880000011920929,0.47938774839931125,0.38652632470540405
3349600.0,0.2880000011920929,0.4738775496798623,0.38084211952864644
3350400.0,0.28200000675519327,0.45183672195869135,0.36378947011783835
3351200.0,0.2880000011920929,0.4463265232392424,0.36947367529459596
3352000.0,0.2880000011920929,0.4573469206781403,0.36947367529459596
3352800.0,0.3060000023841859,0.4628571193975893,0.36378947011783835
3353600.0,0.3000000079472862,0.4573469206781403,0.35242105976432325
3354400.0,0.31199999682108553,0.45183672195869135,0.34673685458756565
3355200.0,0.3060000023841859,0.45183672195869135,0.3581052649410808
3356000.0,0.31199999682108553,0.4573469206781403,0.34673685458756565
3356800.0,0.3179999912579852,0.4463265232392424,0.35242105976432325
3357600.0,0.3360000103314721,0.45183672195869135,0.34673685458756565
3358400.0,0.3300000158945724,0.4463265232392424,0.31263158964648485
3359200.0,0.3420000047683717,0.4408163245197934,0.30694738446972725
3360000.0,0.3539999936421711,0.4463265232392424,0.28989473505891916
3360800.0,0.3479999992052714,0.4628571193975893,0.2842105298821616
3361600.0,0.3360000103314721,0.4573469206781403,0.2842105298821616
3362400.0,0.3420000047683717,0.45183672195869135,0.27284210258837877
3363200.0,0.3479999992052714,0.4408163245197934,0.2671578974116212
3364000.0,0.3479999992052714,0.4408163245197934,0.27284210258837877
3364800.0,0.3300000158945724,0.45183672195869135,0.278526324705404
3365600.0,0.3420000047683717,0.4408163245197934,0.2842105298821616
3366400.0,0.3300000158945724,0.4463265232392424,0.2671578974116212
3367200.0,0.3300000158945724,0.4408163245197934,0.2671578974116212
3368000.0,0.3360000103314721,0.4408163245197934,0.25578947011783837
3368800.0,0.31199999682108553,0.4573469206781403,0.2671578974116212
3369600.0,0.3240000214576727,0.4628571193975893,0.29557894023567677
3370400.0,0.3240000214576727,0.4628571193975893,0.31263158964648485
3371200.0,0.3420000047683717,0.4628571193975893,0.31263158964648485
3372000.0,0.3420000047683717,0.4683673509604133,0.31263158964648485
3372800.0,0.3360000103314721,0.4738775496798623,0.324
3373600.0,0.3360000103314721,0.47938774839931125,0.31263158964648485
3374400.0,0.3539999936421711,0.4738775496798623,0.3183157948232424
3375200.0,0.3539999936421711,0.4848979471187602,0.324
3376000.0,0.3600000238418586,0.4628571193975893,0.3410526494108081
3376800.0,0.3840000015894573,0.47938774839931125,0.35242105976432325
3377600.0,0.3600000238418586,0.4738775496798623,0.36947367529459596
3378400.0,0.3780000071525576,0.4738775496798623,0.3751579143518889
3379200.0,0.4020000206629441,0.45183672195869135,0.38652632470540405
3380000.0,0.38999999602635693,0.4408163245197934,0.3922105298821616
3380800.0,0.4020000206629441,0.4463265232392424,0.3922105298821616
3381600.0,0.3960000262260444,0.4463265232392424,0.4092631792929697
3382400.0,0.3960000262260444,0.4573469206781403,0.42063158964648484
3383200.0,0.4020000206629441,0.4573469206781403,0.42063158964648484
3384000.0,0.4080000150998438,0.4463265232392424,0.42063158964648484
3384800.0,0.4020000206629441,0.4463265232392424,0.42631579482324244
3385600.0,0.4020000206629441,0.4463265232392424,0.432
3386400.0,0.38999999602635693,0.45183672195869135,0.432
3387200.0,0.38999999602635693,0.45183672195869135,0.44336841035351515
3388000.0,0.3960000262260444,0.4463265232392424,0.4490526494108081
3388800.0,0.3720000127156579,0.4573469206781403,0.4490526494108081
3389600.0,0.3780000071525576,0.4738775496798623,0.43768420517675755
3390400.0,0.3840000015894573,0.47938774839931125,0.4490526494108081
3391200.0,0.38999999602635693,0.47938774839931125,0.4490526494108081
3392000.0,0.3960000262260444,0.4573469206781403,0.4490526494108081
3392800.0,0.3840000015894573,0.4353061258003444,0.46042105976432324
